"","pincode","district_key","District","Persons","Males","Females","Growth..1991...2001.","Rural","Urban","Scheduled.Caste.population","Percentage...SC.to.total","Number.of.households","Household.size..per.household.","Sex.ratio..females.per.1000.males.","Sex.ratio..0.6.years.","Scheduled.Tribe.population","Percentage.to.total.population..ST.","Persons..literate","Males..Literate","Females..Literate","Persons..literacy.rate","Males..Literatacy.Rate","Females..Literacy.Rate","Total.Educated","Data.without.level","Below.Primary","Primary","Middle","Matric.Higher.Secondary.Diploma","Graduate.and.Above","X0...4.years","X5...14.years","X15...59.years","X60.years.and.above..Incl..A.N.S..","Total.workers","Main.workers","Marginal.workers","Non.workers","SC.1.Name","SC.1.Population","SC.2.Name","SC.2.Population","SC.3.Name","SC.3.Population","Religeon.1.Name","Religeon.1.Population","Religeon.2.Name","Religeon.2.Population","Religeon.3.Name","Religeon.3.Population","ST.1.Name","ST.1.Population","ST.2.Name","ST.2.Population","ST.3.Name","ST.3.Population","Imp.Town.1.Name","Imp.Town.1.Population","Imp.Town.2.Name","Imp.Town.2.Population","Imp.Town.3.Name","Imp.Town.3.Population","Total.Inhabited.Villages","Drinking.water.facilities","Safe.Drinking.water","Electricity..Power.Supply.","Electricity..domestic.","Electricity..Agriculture.","Primary.school","Middle.schools","Secondary.Sr.Secondary.schools","College","Medical.facility","Primary.Health.Centre","Primary.Health.Sub.Centre","Post..telegraph.and.telephone.facility","Bus.services","Paved.approach.road","Mud.approach.road","Permanent.House","Semi.permanent.House","Temporary.House"
"6782",222135,"Jaunpur","District Jaunpur (64), Uttar Pradesh (09)",3911679,1941903,1969776,"21.67","3622268",NA,NA,NA,549264,7,1014,930,"376","0.01",1871674,1170022,701652,59.84,76.18,44.07,1871674,130942,489839,474457,320040,353792,102382,521092,1131270,1870525,388792,1215515,789047,426468,2696164,"1.Chamar etc.",636277,"2.Pasi etc.",112804,"3.Dhobi",36207,"1.Hindus",3484557,"2.Muslims",399186,"3.Buddhists",17378,"1.Generic Tribes etc.","254","2.Bhotia","96","3.Tharu","15","1.Jaunpur (MB)",160055,"2.Shahganj (MB)",24602,"3.Machhlishahr (NP)",22963,3290,3266,3264,2726,"930",NA,1919,"539","256","40","621","30","46",873,"191","2009","2484",49.7,43.3,7
"6783",222132,"Jaunpur","District Jaunpur (64), Uttar Pradesh (09)",3911679,1941903,1969776,"21.67","3622268",NA,NA,NA,549264,7,1014,930,"376","0.01",1871674,1170022,701652,59.84,76.18,44.07,1871674,130942,489839,474457,320040,353792,102382,521092,1131270,1870525,388792,1215515,789047,426468,2696164,"1.Chamar etc.",636277,"2.Pasi etc.",112804,"3.Dhobi",36207,"1.Hindus",3484557,"2.Muslims",399186,"3.Buddhists",17378,"1.Generic Tribes etc.","254","2.Bhotia","96","3.Tharu","15","1.Jaunpur (MB)",160055,"2.Shahganj (MB)",24602,"3.Machhlishahr (NP)",22963,3290,3266,3264,2726,"930",NA,1919,"539","256","40","621","30","46",873,"191","2009","2484",49.7,43.3,7
"6784",223105,"Jaunpur","District Jaunpur (64), Uttar Pradesh (09)",3911679,1941903,1969776,"21.67","3622268",NA,NA,NA,549264,7,1014,930,"376","0.01",1871674,1170022,701652,59.84,76.18,44.07,1871674,130942,489839,474457,320040,353792,102382,521092,1131270,1870525,388792,1215515,789047,426468,2696164,"1.Chamar etc.",636277,"2.Pasi etc.",112804,"3.Dhobi",36207,"1.Hindus",3484557,"2.Muslims",399186,"3.Buddhists",17378,"1.Generic Tribes etc.","254","2.Bhotia","96","3.Tharu","15","1.Jaunpur (MB)",160055,"2.Shahganj (MB)",24602,"3.Machhlishahr (NP)",22963,3290,3266,3264,2726,"930",NA,1919,"539","256","40","621","30","46",873,"191","2009","2484",49.7,43.3,7
"6785",222204,"Jaunpur","District Jaunpur (64), Uttar Pradesh (09)",3911679,1941903,1969776,"21.67","3622268",NA,NA,NA,549264,7,1014,930,"376","0.01",1871674,1170022,701652,59.84,76.18,44.07,1871674,130942,489839,474457,320040,353792,102382,521092,1131270,1870525,388792,1215515,789047,426468,2696164,"1.Chamar etc.",636277,"2.Pasi etc.",112804,"3.Dhobi",36207,"1.Hindus",3484557,"2.Muslims",399186,"3.Buddhists",17378,"1.Generic Tribes etc.","254","2.Bhotia","96","3.Tharu","15","1.Jaunpur (MB)",160055,"2.Shahganj (MB)",24602,"3.Machhlishahr (NP)",22963,3290,3266,3264,2726,"930",NA,1919,"539","256","40","621","30","46",873,"191","2009","2484",49.7,43.3,7
"6786",222138,"Jaunpur","District Jaunpur (64), Uttar Pradesh (09)",3911679,1941903,1969776,"21.67","3622268",NA,NA,NA,549264,7,1014,930,"376","0.01",1871674,1170022,701652,59.84,76.18,44.07,1871674,130942,489839,474457,320040,353792,102382,521092,1131270,1870525,388792,1215515,789047,426468,2696164,"1.Chamar etc.",636277,"2.Pasi etc.",112804,"3.Dhobi",36207,"1.Hindus",3484557,"2.Muslims",399186,"3.Buddhists",17378,"1.Generic Tribes etc.","254","2.Bhotia","96","3.Tharu","15","1.Jaunpur (MB)",160055,"2.Shahganj (MB)",24602,"3.Machhlishahr (NP)",22963,3290,3266,3264,2726,"930",NA,1919,"539","256","40","621","30","46",873,"191","2009","2484",49.7,43.3,7
"6787",222146,"Jaunpur","District Jaunpur (64), Uttar Pradesh (09)",3911679,1941903,1969776,"21.67","3622268",NA,NA,NA,549264,7,1014,930,"376","0.01",1871674,1170022,701652,59.84,76.18,44.07,1871674,130942,489839,474457,320040,353792,102382,521092,1131270,1870525,388792,1215515,789047,426468,2696164,"1.Chamar etc.",636277,"2.Pasi etc.",112804,"3.Dhobi",36207,"1.Hindus",3484557,"2.Muslims",399186,"3.Buddhists",17378,"1.Generic Tribes etc.","254","2.Bhotia","96","3.Tharu","15","1.Jaunpur (MB)",160055,"2.Shahganj (MB)",24602,"3.Machhlishahr (NP)",22963,3290,3266,3264,2726,"930",NA,1919,"539","256","40","621","30","46",873,"191","2009","2484",49.7,43.3,7
"6788",222001,"Jaunpur","District Jaunpur (64), Uttar Pradesh (09)",3911679,1941903,1969776,"21.67","3622268",NA,NA,NA,549264,7,1014,930,"376","0.01",1871674,1170022,701652,59.84,76.18,44.07,1871674,130942,489839,474457,320040,353792,102382,521092,1131270,1870525,388792,1215515,789047,426468,2696164,"1.Chamar etc.",636277,"2.Pasi etc.",112804,"3.Dhobi",36207,"1.Hindus",3484557,"2.Muslims",399186,"3.Buddhists",17378,"1.Generic Tribes etc.","254","2.Bhotia","96","3.Tharu","15","1.Jaunpur (MB)",160055,"2.Shahganj (MB)",24602,"3.Machhlishahr (NP)",22963,3290,3266,3264,2726,"930",NA,1919,"539","256","40","621","30","46",873,"191","2009","2484",49.7,43.3,7
"6789",222131,"Jaunpur","District Jaunpur (64), Uttar Pradesh (09)",3911679,1941903,1969776,"21.67","3622268",NA,NA,NA,549264,7,1014,930,"376","0.01",1871674,1170022,701652,59.84,76.18,44.07,1871674,130942,489839,474457,320040,353792,102382,521092,1131270,1870525,388792,1215515,789047,426468,2696164,"1.Chamar etc.",636277,"2.Pasi etc.",112804,"3.Dhobi",36207,"1.Hindus",3484557,"2.Muslims",399186,"3.Buddhists",17378,"1.Generic Tribes etc.","254","2.Bhotia","96","3.Tharu","15","1.Jaunpur (MB)",160055,"2.Shahganj (MB)",24602,"3.Machhlishahr (NP)",22963,3290,3266,3264,2726,"930",NA,1919,"539","256","40","621","30","46",873,"191","2009","2484",49.7,43.3,7
"6790",804425,"Jehanabad","District Jehanabad",1514315,784946,729369,"28.64","1402703",NA,NA,NA,230635,7,929,916,"1313","0.09",674115,442411,231704,55.26,70.07,39.37,674115,29147,148272,165901,94041,195509,40964,188698,423299,788579,113739,580905,422789,158116,933410,"1.Dusadh etc.",91522,"2.Chamar etc.",86434,"3.Musahar",46452,"1.Hindus",1389053,"2.Muslims",124149,"3.Religion not stated",743,"1.Oraon","337","2.Gorait","224","3.Lohara etc.","179","1.Jehanabad (M)",81503,"2.Makhdumpur (NA)",30109,NA,NA,856,856,856,219,"101","151",672,"175","81","11","123","21","66",206,"76","312","611",46.5,36.4,17.1
"6791",804405,"Jehanabad","District Jehanabad",1514315,784946,729369,"28.64","1402703",NA,NA,NA,230635,7,929,916,"1313","0.09",674115,442411,231704,55.26,70.07,39.37,674115,29147,148272,165901,94041,195509,40964,188698,423299,788579,113739,580905,422789,158116,933410,"1.Dusadh etc.",91522,"2.Chamar etc.",86434,"3.Musahar",46452,"1.Hindus",1389053,"2.Muslims",124149,"3.Religion not stated",743,"1.Oraon","337","2.Gorait","224","3.Lohara etc.","179","1.Jehanabad (M)",81503,"2.Makhdumpur (NA)",30109,NA,NA,856,856,856,219,"101","151",672,"175","81","11","123","21","66",206,"76","312","611",46.5,36.4,17.1
"6792",804432,"Jehanabad","District Jehanabad",1514315,784946,729369,"28.64","1402703",NA,NA,NA,230635,7,929,916,"1313","0.09",674115,442411,231704,55.26,70.07,39.37,674115,29147,148272,165901,94041,195509,40964,188698,423299,788579,113739,580905,422789,158116,933410,"1.Dusadh etc.",91522,"2.Chamar etc.",86434,"3.Musahar",46452,"1.Hindus",1389053,"2.Muslims",124149,"3.Religion not stated",743,"1.Oraon","337","2.Gorait","224","3.Lohara etc.","179","1.Jehanabad (M)",81503,"2.Makhdumpur (NA)",30109,NA,NA,856,856,856,219,"101","151",672,"175","81","11","123","21","66",206,"76","312","611",46.5,36.4,17.1
"6793",804417,"Jehanabad","District Jehanabad",1514315,784946,729369,"28.64","1402703",NA,NA,NA,230635,7,929,916,"1313","0.09",674115,442411,231704,55.26,70.07,39.37,674115,29147,148272,165901,94041,195509,40964,188698,423299,788579,113739,580905,422789,158116,933410,"1.Dusadh etc.",91522,"2.Chamar etc.",86434,"3.Musahar",46452,"1.Hindus",1389053,"2.Muslims",124149,"3.Religion not stated",743,"1.Oraon","337","2.Gorait","224","3.Lohara etc.","179","1.Jehanabad (M)",81503,"2.Makhdumpur (NA)",30109,NA,NA,856,856,856,219,"101","151",672,"175","81","11","123","21","66",206,"76","312","611",46.5,36.4,17.1
"6794",804422,"Jehanabad","District Jehanabad",1514315,784946,729369,"28.64","1402703",NA,NA,NA,230635,7,929,916,"1313","0.09",674115,442411,231704,55.26,70.07,39.37,674115,29147,148272,165901,94041,195509,40964,188698,423299,788579,113739,580905,422789,158116,933410,"1.Dusadh etc.",91522,"2.Chamar etc.",86434,"3.Musahar",46452,"1.Hindus",1389053,"2.Muslims",124149,"3.Religion not stated",743,"1.Oraon","337","2.Gorait","224","3.Lohara etc.","179","1.Jehanabad (M)",81503,"2.Makhdumpur (NA)",30109,NA,NA,856,856,856,219,"101","151",672,"175","81","11","123","21","66",206,"76","312","611",46.5,36.4,17.1
"6795",804407,"Jehanabad","District Jehanabad",1514315,784946,729369,"28.64","1402703",NA,NA,NA,230635,7,929,916,"1313","0.09",674115,442411,231704,55.26,70.07,39.37,674115,29147,148272,165901,94041,195509,40964,188698,423299,788579,113739,580905,422789,158116,933410,"1.Dusadh etc.",91522,"2.Chamar etc.",86434,"3.Musahar",46452,"1.Hindus",1389053,"2.Muslims",124149,"3.Religion not stated",743,"1.Oraon","337","2.Gorait","224","3.Lohara etc.","179","1.Jehanabad (M)",81503,"2.Makhdumpur (NA)",30109,NA,NA,856,856,856,219,"101","151",672,"175","81","11","123","21","66",206,"76","312","611",46.5,36.4,17.1
"6796",804418,"Jehanabad","District Jehanabad",1514315,784946,729369,"28.64","1402703",NA,NA,NA,230635,7,929,916,"1313","0.09",674115,442411,231704,55.26,70.07,39.37,674115,29147,148272,165901,94041,195509,40964,188698,423299,788579,113739,580905,422789,158116,933410,"1.Dusadh etc.",91522,"2.Chamar etc.",86434,"3.Musahar",46452,"1.Hindus",1389053,"2.Muslims",124149,"3.Religion not stated",743,"1.Oraon","337","2.Gorait","224","3.Lohara etc.","179","1.Jehanabad (M)",81503,"2.Makhdumpur (NA)",30109,NA,NA,856,856,856,219,"101","151",672,"175","81","11","123","21","66",206,"76","312","611",46.5,36.4,17.1
"6797",804429,"Jehanabad","District Jehanabad",1514315,784946,729369,"28.64","1402703",NA,NA,NA,230635,7,929,916,"1313","0.09",674115,442411,231704,55.26,70.07,39.37,674115,29147,148272,165901,94041,195509,40964,188698,423299,788579,113739,580905,422789,158116,933410,"1.Dusadh etc.",91522,"2.Chamar etc.",86434,"3.Musahar",46452,"1.Hindus",1389053,"2.Muslims",124149,"3.Religion not stated",743,"1.Oraon","337","2.Gorait","224","3.Lohara etc.","179","1.Jehanabad (M)",81503,"2.Makhdumpur (NA)",30109,NA,NA,856,856,856,219,"101","151",672,"175","81","11","123","21","66",206,"76","312","611",46.5,36.4,17.1
"6798",804420,"Jehanabad","District Jehanabad",1514315,784946,729369,"28.64","1402703",NA,NA,NA,230635,7,929,916,"1313","0.09",674115,442411,231704,55.26,70.07,39.37,674115,29147,148272,165901,94041,195509,40964,188698,423299,788579,113739,580905,422789,158116,933410,"1.Dusadh etc.",91522,"2.Chamar etc.",86434,"3.Musahar",46452,"1.Hindus",1389053,"2.Muslims",124149,"3.Religion not stated",743,"1.Oraon","337","2.Gorait","224","3.Lohara etc.","179","1.Jehanabad (M)",81503,"2.Makhdumpur (NA)",30109,NA,NA,856,856,856,219,"101","151",672,"175","81","11","123","21","66",206,"76","312","611",46.5,36.4,17.1
"6799",804408,"Jehanabad","District Jehanabad",1514315,784946,729369,"28.64","1402703",NA,NA,NA,230635,7,929,916,"1313","0.09",674115,442411,231704,55.26,70.07,39.37,674115,29147,148272,165901,94041,195509,40964,188698,423299,788579,113739,580905,422789,158116,933410,"1.Dusadh etc.",91522,"2.Chamar etc.",86434,"3.Musahar",46452,"1.Hindus",1389053,"2.Muslims",124149,"3.Religion not stated",743,"1.Oraon","337","2.Gorait","224","3.Lohara etc.","179","1.Jehanabad (M)",81503,"2.Makhdumpur (NA)",30109,NA,NA,856,856,856,219,"101","151",672,"175","81","11","123","21","66",206,"76","312","611",46.5,36.4,17.1
"6800",804434,"Jehanabad","District Jehanabad",1514315,784946,729369,"28.64","1402703",NA,NA,NA,230635,7,929,916,"1313","0.09",674115,442411,231704,55.26,70.07,39.37,674115,29147,148272,165901,94041,195509,40964,188698,423299,788579,113739,580905,422789,158116,933410,"1.Dusadh etc.",91522,"2.Chamar etc.",86434,"3.Musahar",46452,"1.Hindus",1389053,"2.Muslims",124149,"3.Religion not stated",743,"1.Oraon","337","2.Gorait","224","3.Lohara etc.","179","1.Jehanabad (M)",81503,"2.Makhdumpur (NA)",30109,NA,NA,856,856,856,219,"101","151",672,"175","81","11","123","21","66",206,"76","312","611",46.5,36.4,17.1
"6801",457779,"Jhabua","District Jhabua (24), Madhya Pradesh (23)",1394561,702053,692508,"23.56","1273530",NA,NA,NA,224588,6,986,973,"1211116","86.85",396590,259123,137467,36.89,47.97,25.7,396590,59592,152538,83598,41016,42646,17109,221657,417796,681984,73124,732246,487387,244859,662315,"1.Chamar etc.",10522,"2.Dhanuk",9981,"3.Kotwal",7337,"1.Hindus",1330834,"2.Christians",27259,"3.Muslims",26356,"1.Bhil etc.","1208969","2.Generic Tribes etc.","880","3.Gond etc.","437","1.Jhabua (M)",30577,"2.Alirajpur (M)",25164,"3.Thandla (NP)",12685,1317,1304,1295,1227,"632",NA,1216,"336","105","-","520","40","130",368,"314","524","963",35.8,63.4,0.8
"6802",457882,"Jhabua","District Jhabua (24), Madhya Pradesh (23)",1394561,702053,692508,"23.56","1273530",NA,NA,NA,224588,6,986,973,"1211116","86.85",396590,259123,137467,36.89,47.97,25.7,396590,59592,152538,83598,41016,42646,17109,221657,417796,681984,73124,732246,487387,244859,662315,"1.Chamar etc.",10522,"2.Dhanuk",9981,"3.Kotwal",7337,"1.Hindus",1330834,"2.Christians",27259,"3.Muslims",26356,"1.Bhil etc.","1208969","2.Generic Tribes etc.","880","3.Gond etc.","437","1.Jhabua (M)",30577,"2.Alirajpur (M)",25164,"3.Thandla (NP)",12685,1317,1304,1295,1227,"632",NA,1216,"336","105","-","520","40","130",368,"314","524","963",35.8,63.4,0.8
"6803",457770,"Jhabua","District Jhabua (24), Madhya Pradesh (23)",1394561,702053,692508,"23.56","1273530",NA,NA,NA,224588,6,986,973,"1211116","86.85",396590,259123,137467,36.89,47.97,25.7,396590,59592,152538,83598,41016,42646,17109,221657,417796,681984,73124,732246,487387,244859,662315,"1.Chamar etc.",10522,"2.Dhanuk",9981,"3.Kotwal",7337,"1.Hindus",1330834,"2.Christians",27259,"3.Muslims",26356,"1.Bhil etc.","1208969","2.Generic Tribes etc.","880","3.Gond etc.","437","1.Jhabua (M)",30577,"2.Alirajpur (M)",25164,"3.Thandla (NP)",12685,1317,1304,1295,1227,"632",NA,1216,"336","105","-","520","40","130",368,"314","524","963",35.8,63.4,0.8
"6804",457773,"Jhabua","District Jhabua (24), Madhya Pradesh (23)",1394561,702053,692508,"23.56","1273530",NA,NA,NA,224588,6,986,973,"1211116","86.85",396590,259123,137467,36.89,47.97,25.7,396590,59592,152538,83598,41016,42646,17109,221657,417796,681984,73124,732246,487387,244859,662315,"1.Chamar etc.",10522,"2.Dhanuk",9981,"3.Kotwal",7337,"1.Hindus",1330834,"2.Christians",27259,"3.Muslims",26356,"1.Bhil etc.","1208969","2.Generic Tribes etc.","880","3.Gond etc.","437","1.Jhabua (M)",30577,"2.Alirajpur (M)",25164,"3.Thandla (NP)",12685,1317,1304,1295,1227,"632",NA,1216,"336","105","-","520","40","130",368,"314","524","963",35.8,63.4,0.8
"6805",457993,"Jhabua","District Jhabua (24), Madhya Pradesh (23)",1394561,702053,692508,"23.56","1273530",NA,NA,NA,224588,6,986,973,"1211116","86.85",396590,259123,137467,36.89,47.97,25.7,396590,59592,152538,83598,41016,42646,17109,221657,417796,681984,73124,732246,487387,244859,662315,"1.Chamar etc.",10522,"2.Dhanuk",9981,"3.Kotwal",7337,"1.Hindus",1330834,"2.Christians",27259,"3.Muslims",26356,"1.Bhil etc.","1208969","2.Generic Tribes etc.","880","3.Gond etc.","437","1.Jhabua (M)",30577,"2.Alirajpur (M)",25164,"3.Thandla (NP)",12685,1317,1304,1295,1227,"632",NA,1216,"336","105","-","520","40","130",368,"314","524","963",35.8,63.4,0.8
"6806",457990,"Jhabua","District Jhabua (24), Madhya Pradesh (23)",1394561,702053,692508,"23.56","1273530",NA,NA,NA,224588,6,986,973,"1211116","86.85",396590,259123,137467,36.89,47.97,25.7,396590,59592,152538,83598,41016,42646,17109,221657,417796,681984,73124,732246,487387,244859,662315,"1.Chamar etc.",10522,"2.Dhanuk",9981,"3.Kotwal",7337,"1.Hindus",1330834,"2.Christians",27259,"3.Muslims",26356,"1.Bhil etc.","1208969","2.Generic Tribes etc.","880","3.Gond etc.","437","1.Jhabua (M)",30577,"2.Alirajpur (M)",25164,"3.Thandla (NP)",12685,1317,1304,1295,1227,"632",NA,1216,"336","105","-","520","40","130",368,"314","524","963",35.8,63.4,0.8
"6807",457777,"Jhabua","District Jhabua (24), Madhya Pradesh (23)",1394561,702053,692508,"23.56","1273530",NA,NA,NA,224588,6,986,973,"1211116","86.85",396590,259123,137467,36.89,47.97,25.7,396590,59592,152538,83598,41016,42646,17109,221657,417796,681984,73124,732246,487387,244859,662315,"1.Chamar etc.",10522,"2.Dhanuk",9981,"3.Kotwal",7337,"1.Hindus",1330834,"2.Christians",27259,"3.Muslims",26356,"1.Bhil etc.","1208969","2.Generic Tribes etc.","880","3.Gond etc.","437","1.Jhabua (M)",30577,"2.Alirajpur (M)",25164,"3.Thandla (NP)",12685,1317,1304,1295,1227,"632",NA,1216,"336","105","-","520","40","130",368,"314","524","963",35.8,63.4,0.8
"6808",457775,"Jhabua","District Jhabua (24), Madhya Pradesh (23)",1394561,702053,692508,"23.56","1273530",NA,NA,NA,224588,6,986,973,"1211116","86.85",396590,259123,137467,36.89,47.97,25.7,396590,59592,152538,83598,41016,42646,17109,221657,417796,681984,73124,732246,487387,244859,662315,"1.Chamar etc.",10522,"2.Dhanuk",9981,"3.Kotwal",7337,"1.Hindus",1330834,"2.Christians",27259,"3.Muslims",26356,"1.Bhil etc.","1208969","2.Generic Tribes etc.","880","3.Gond etc.","437","1.Jhabua (M)",30577,"2.Alirajpur (M)",25164,"3.Thandla (NP)",12685,1317,1304,1295,1227,"632",NA,1216,"336","105","-","520","40","130",368,"314","524","963",35.8,63.4,0.8
"6809",457661,"Jhabua","District Jhabua (24), Madhya Pradesh (23)",1394561,702053,692508,"23.56","1273530",NA,NA,NA,224588,6,986,973,"1211116","86.85",396590,259123,137467,36.89,47.97,25.7,396590,59592,152538,83598,41016,42646,17109,221657,417796,681984,73124,732246,487387,244859,662315,"1.Chamar etc.",10522,"2.Dhanuk",9981,"3.Kotwal",7337,"1.Hindus",1330834,"2.Christians",27259,"3.Muslims",26356,"1.Bhil etc.","1208969","2.Generic Tribes etc.","880","3.Gond etc.","437","1.Jhabua (M)",30577,"2.Alirajpur (M)",25164,"3.Thandla (NP)",12685,1317,1304,1295,1227,"632",NA,1216,"336","105","-","520","40","130",368,"314","524","963",35.8,63.4,0.8
"6810",457772,"Jhabua","District Jhabua (24), Madhya Pradesh (23)",1394561,702053,692508,"23.56","1273530",NA,NA,NA,224588,6,986,973,"1211116","86.85",396590,259123,137467,36.89,47.97,25.7,396590,59592,152538,83598,41016,42646,17109,221657,417796,681984,73124,732246,487387,244859,662315,"1.Chamar etc.",10522,"2.Dhanuk",9981,"3.Kotwal",7337,"1.Hindus",1330834,"2.Christians",27259,"3.Muslims",26356,"1.Bhil etc.","1208969","2.Generic Tribes etc.","880","3.Gond etc.","437","1.Jhabua (M)",30577,"2.Alirajpur (M)",25164,"3.Thandla (NP)",12685,1317,1304,1295,1227,"632",NA,1216,"336","105","-","520","40","130",368,"314","524","963",35.8,63.4,0.8
"6811",124106,"Jhajjar","District Jhajjar * (15), Haryana (06)",880072,476475,403597,"24.09","684975",NA,NA,NA,158075,6,847,800,"-","-",541635,335836,205799,72.38,83.27,59.65,541635,5383,104085,139426,100081,167785,24836,90743,210661,501303,77365,388715,276208,112507,491357,"1.Chamar etc.",85417,"2.Dhanak",33359,"3.Balmiki etc.",29097,"1.Hindus",869258,"2.Muslims",8311,"3.Sikhs",1281,"No Scheduled Tribes in this area",NA,NA,NA,NA,NA,"1.Bahadurgarh (M Cl )",119846,"2.Jhajjar (MC)",39002,"3.Beri (MC)",16162,247,247,247,246,"137",NA,238,"164","150","3","150","26","104",181,"200","247","247",78.3,19.8,1.8
"6812",124108,"Jhajjar","District Jhajjar * (15), Haryana (06)",880072,476475,403597,"24.09","684975",NA,NA,NA,158075,6,847,800,"-","-",541635,335836,205799,72.38,83.27,59.65,541635,5383,104085,139426,100081,167785,24836,90743,210661,501303,77365,388715,276208,112507,491357,"1.Chamar etc.",85417,"2.Dhanak",33359,"3.Balmiki etc.",29097,"1.Hindus",869258,"2.Muslims",8311,"3.Sikhs",1281,"No Scheduled Tribes in this area",NA,NA,NA,NA,NA,"1.Bahadurgarh (M Cl )",119846,"2.Jhajjar (MC)",39002,"3.Beri (MC)",16162,247,247,247,246,"137",NA,238,"164","150","3","150","26","104",181,"200","247","247",78.3,19.8,1.8
"6813",124146,"Jhajjar","District Jhajjar * (15), Haryana (06)",880072,476475,403597,"24.09","684975",NA,NA,NA,158075,6,847,800,"-","-",541635,335836,205799,72.38,83.27,59.65,541635,5383,104085,139426,100081,167785,24836,90743,210661,501303,77365,388715,276208,112507,491357,"1.Chamar etc.",85417,"2.Dhanak",33359,"3.Balmiki etc.",29097,"1.Hindus",869258,"2.Muslims",8311,"3.Sikhs",1281,"No Scheduled Tribes in this area",NA,NA,NA,NA,NA,"1.Bahadurgarh (M Cl )",119846,"2.Jhajjar (MC)",39002,"3.Beri (MC)",16162,247,247,247,246,"137",NA,238,"164","150","3","150","26","104",181,"200","247","247",78.3,19.8,1.8
"6814",124103,"Jhajjar","District Jhajjar * (15), Haryana (06)",880072,476475,403597,"24.09","684975",NA,NA,NA,158075,6,847,800,"-","-",541635,335836,205799,72.38,83.27,59.65,541635,5383,104085,139426,100081,167785,24836,90743,210661,501303,77365,388715,276208,112507,491357,"1.Chamar etc.",85417,"2.Dhanak",33359,"3.Balmiki etc.",29097,"1.Hindus",869258,"2.Muslims",8311,"3.Sikhs",1281,"No Scheduled Tribes in this area",NA,NA,NA,NA,NA,"1.Bahadurgarh (M Cl )",119846,"2.Jhajjar (MC)",39002,"3.Beri (MC)",16162,247,247,247,246,"137",NA,238,"164","150","3","150","26","104",181,"200","247","247",78.3,19.8,1.8
"6815",124505,"Jhajjar","District Jhajjar * (15), Haryana (06)",880072,476475,403597,"24.09","684975",NA,NA,NA,158075,6,847,800,"-","-",541635,335836,205799,72.38,83.27,59.65,541635,5383,104085,139426,100081,167785,24836,90743,210661,501303,77365,388715,276208,112507,491357,"1.Chamar etc.",85417,"2.Dhanak",33359,"3.Balmiki etc.",29097,"1.Hindus",869258,"2.Muslims",8311,"3.Sikhs",1281,"No Scheduled Tribes in this area",NA,NA,NA,NA,NA,"1.Bahadurgarh (M Cl )",119846,"2.Jhajjar (MC)",39002,"3.Beri (MC)",16162,247,247,247,246,"137",NA,238,"164","150","3","150","26","104",181,"200","247","247",78.3,19.8,1.8
"6816",124105,"Jhajjar","District Jhajjar * (15), Haryana (06)",880072,476475,403597,"24.09","684975",NA,NA,NA,158075,6,847,800,"-","-",541635,335836,205799,72.38,83.27,59.65,541635,5383,104085,139426,100081,167785,24836,90743,210661,501303,77365,388715,276208,112507,491357,"1.Chamar etc.",85417,"2.Dhanak",33359,"3.Balmiki etc.",29097,"1.Hindus",869258,"2.Muslims",8311,"3.Sikhs",1281,"No Scheduled Tribes in this area",NA,NA,NA,NA,NA,"1.Bahadurgarh (M Cl )",119846,"2.Jhajjar (MC)",39002,"3.Beri (MC)",16162,247,247,247,246,"137",NA,238,"164","150","3","150","26","104",181,"200","247","247",78.3,19.8,1.8
